Argentina,32,260.90598746729995,25422770717345
Australia,317,823.8854073957,31873082100997
Austria,36,125.27061179639998,3218690633983
Bahrain,2,22.4394561592,637576459207
Bangladesh,3,24.513939398300003,1194874224402
Belarus,1,0.0,13058221903
Belgium,1,35.5811309152,2588952950070
Bosnia and Herzegovina,1,0.0,48359067639
Brazil,69,790.4598890064999,66931796927546
Bulgaria,40,407.41069379149997,20971059462174
Cambodia,9,67.3836159727,3309712651049
Canada,206,1410.0755848342,64387804265196
Chile,55,665.9559969144,50879251635120
Colombia,46,539.2939641464001,47120559537189
Costa Rica,2,167.137034337,27694287426115
Croatia,4,60.6212689479,1823470479204
Cyprus,16,61.779589248300006,2177949936222
Czech Republic,3,36.1928286446,847238859404
Denmark,5,51.9825303069,868495922682
Ecuador,3,211.91073939030002,37533073972571
Egypt,3,30.2010295535,905640788319
Estonia,11,27.218034832100003,242576319154
Finland,118,76.22245507859999,1303600063589
France,245,1508.6221492777,68936137071883
Germany,401,1008.6357348863,48043467591628
Greece,4,30.2942630505,1577075614438
Guatemala,13,194.8145698491,30596363345304
Hong Kong,20,80.89846744609999,4760800417523
Hungary,5,78.8220304839,3497629176505
India,218,1007.8742073513001,92944535461825
Indonesia,315,2496.9541475789,120302116992283
Ireland,12,162.04298591419996,7662801029491
Israel,37,132.6729169852,4976516509974
Italy,19,159.73844341760002,4901548031491
Japan,69,326.93779644119996,11916203153991
Kazakhstan,1,2.1624456904999994,869339350730
Latvia,6,25.842574999400004,323552039662
Lithuania,15,50.0764746123,634870774983
Luxembourg,7,44.8942768087,1060157198936
Macedonia,4,58.1515546377,1677102349629
Malaysia,55,363.95651092910015,29473420393812
Mexico,45,1053.3436121085,123039277396069
Moldova,7,33.72915256990001,583933277424
Myanmar,2,8.7883283588,207983423534
Nepal,8,90.540559145,6554323506464
Netherlands,458,881.811477834,32544617536319
Nigeria,5,144.5899714416,16958007279363
Norway,16,56.89846201479999,1065325967321
Oman,3,24.123888812100002,638974416259
Pakistan,3,49.6377604041,2818816003400
Peru,34,538.7459768158999,57964939732452
Philippines,11,102.6126858238,6594723415602
Poland,26,197.39858076610003,9249219239833
Portugal,64,346.7820957634,12396757899280
Puerto Rico,2,191.1395342647,41431170613206
Qatar,1,27.2546769147,2068425869342
Romania,25,164.3790380495,4834258518597
Russia,27,172.8751650642,4782930348432
Saudi Arabia,20,103.86791042480002,7170250349233
Serbia,6,118.82569464640001,7043562078461
Singapore,235,1589.7330047247,156822891755565
Slovakia,1,,51605919838
Slovenia,4,29.6707255601,448843129056
South Africa,23,232.6040618184,16219254047282
South Korea,66,237.0078986533,9161371497763
Spain,76,799.4573946735002,59413459580840
Sweden,31,191.6905024573,7966382854025
Switzerland,11,93.7209752694,3442376509952
Taiwan,5,69.902535919,4053856716385
Thailand,4,48.03628526130001,1883048178471
Turkey,56,377.55312524090004,12229124416584
Ukraine,18,75.91085760780001,1169250479934
United Arab Emirates,14,174.10413564240002,12081702751410
United Kingdom,371,1588.2023891849994,69390308464845
United States,3046,7368.074617722892,418824850358683
Vietnam,7,47.52487400179999,3339163884589
